order_detail_id,order_id,pizza_id,quantity
102919,12075,pz_0352,2
28657,15266,pz_0261,2
17481,33081,pz_0288,2
84084,14121,pz_0199,2
15695,28562,pz_0268,1
178262,55710,pz_0093,2
112622,22660,pz_0376,3
149317,12799,pz_0251,1
13338,65767,pz_0308,2
189585,5106,pz_0247,3
32674,51583,pz_0119,1
17760,36790,pz_0111,1
120454,74125,pz_0098,1
12119,41563,pz_0370,1
114692,78038,pz_0254,4
72611,46836,pz_0387,1
70764,82404,pz_0039,1
118071,38298,pz_0164,2
79788,74872,pz_0014,1
46106,41133,pz_0058,1
107006,34062,pz_0168,1
43941,66383,pz_0160,
121646,70040,pz_0087,1
124214,57545,pz_0298,2
168159,44696,pz_0238,2
23789,48776,pz_0289,1
118540,63216,pz_0212,2
48557,36463,pz_0226,1
178140,42106,pz_0228,2
98150,52041,pz_0167,2
124070,38186,pz_0153,4
17443,39613,pz_0112,1
48077,32603,pz_0144,2
34759,53783,pz_0334,1
33620,10482,pz_0036,1
24190,18553,pz_0299,3
146415,55886,pz_0160,1
87870,42285,pz_0129,1
158502,62120,pz_0146,1
18740,18838,pz_0383,4
88917,9994,pz_0046,1
174955,9749,pz_0223,1
169515,10484,pz_0317,3
156567,9201,pz_0065,2
81754,12251,pz_0298,1
110019,63288,pz_0304,1
172790,31821,pz_0015,1
179228,50835,pz_0209,2
14529,36478,pz_0037,1
74542,49827,pz_0271,1
50643,32476,pz_0136,3
177581,2489,pz_0307,
8588,64306,pz_0051,1
120745,67445,pz_0051,4
193270,16298,pz_0382,2
108337,4521,pz_0326,4
61924,19302,pz_0260,2
91404,70793,pz_0018,1
175417,31601,pz_0230,1
176812,25772,pz_0171,1
15463,38052,pz_0151,1
97406,65099,pz_0089,2
50171,75709,pz_0109,2
191450,67797,pz_0172,3
120087,11173,pz_0386,1
63189,67075,pz_0123,1
39633,62572,pz_0347,1
10331,53281,pz_0274,1
103720,43448,pz_0056,1
168530,20682,pz_0020,1
165478,6149,pz_0293,1
136297,42233,pz_0301,4
167620,66145,pz_0183,1
146515,4310,pz_0368,3
157240,53991,pz_0263,1
89784,67726,pz_0179,3
82640,81750,pz_0229,1
134319,39005,pz_0363,1
27235,13880,pz_0073,2
81950,83897,pz_0123,1
7193,79479,pz_0108,2
112481,30705,pz_0110,1
96970,62104,pz_0221,1
106711,10156,pz_0347,1
33128,31404,,1
152025,57822,pz_0267,2
80678,22825,pz_0068,1
108128,46320,pz_0153,3
22067,67000,pz_0310,1
122793,33372,pz_0346,3
157099,33880,pz_0188,1
53637,50795,pz_0313,2
21304,69577,pz_0044,1
119942,64987,pz_0384,3
164956,63347,pz_0334,1
189823,3878,pz_0257,3
57344,75458,pz_0176,1
86594,83610,pz_0095,2
107014,77964,pz_0242,2
183951,52051,pz_0344,1
187620,83291,pz_0086,1
168905,9417,pz_0118,1
139608,50760,pz_0233,1
19661,51757,pz_0046,2
31756,33357,pz_0044,2
54478,64789,pz_0222,1
7840,40109,pz_0088,2
184607,117,pz_0267,1
55898,5235,pz_0150,1
26466,8469,pz_0188,1
45760,44432,pz_0042,1
111128,50277,pz_0379,1
5340,65267,pz_0359,2
161325,26281,pz_0152,1
118900,7385,pz_0141,2
41486,7837,pz_0023,4
153728,7125,pz_0136,1
177065,76637,pz_0322,2
100099,13143,pz_0118,1
120572,16589,pz_0354,2
58748,77906,pz_0286,1
144590,30125,,1
166469,62270,pz_0125,2
144409,21341,pz_0364,1
97539,61905,pz_0277,1
93345,52345,pz_0245,2
103230,1897,pz_0349,3
122061,33086,pz_0192,2
144922,82540,pz_0306,2
112436,49646,pz_0041,1
70938,68769,pz_0376,2
73119,1388,pz_0099,1
143746,74911,pz_0114,3
46481,34240,pz_0084,1
192710,71912,pz_0046,3
157361,18884,pz_0094,2
123552,21487,pz_0357,1
140486,12558,pz_0150,1
3918,63494,pz_0134,1
77540,5011,pz_0348,1
174014,72726,pz_0367,1
118622,75474,pz_0019,1
192196,16299,pz_0246,1
37567,71021,pz_0356,1
156061,1629,pz_0372,1
69520,31753,pz_0007,1
10714,35093,pz_0013,4
56499,8130,pz_0048,2
26004,23207,pz_0388,3
133957,25339,pz_0256,2
112984,16147,pz_0160,1
23461,33734,pz_0173,2
13780,15997,pz_0043,2
159543,28135,pz_0336,1
193971,54776,pz_0325,1
153920,57964,pz_0046,1
140605,7230,pz_0279,1
185636,35292,pz_0060,4
160763,14090,pz_0191,1
93880,83232,pz_0381,3
110608,80522,pz_0256,1
153596,35197,pz_0186,1
69897,43291,pz_0295,1
124866,72110,pz_0359,3
171640,5545,pz_0278,2
5800,30,pz_0388,3
146410,29542,pz_0369,4
93972,37827,pz_0301,2
176098,27655,pz_0240,1
42059,2491,pz_0051,2
87798,15357,pz_0218,2
191947,58792,pz_0338,
31560,5542,pz_0348,2
59614,48343,pz_0089,1
86809,57214,pz_0313,1
188001,53505,pz_0320,2
89946,31329,pz_0284,3
142826,83322,pz_0201,1
39765,1498,pz_0198,2
12992,19364,,1
62112,30938,pz_0002,2
95117,14829,pz_0004,4
90817,85343,pz_0152,4
32322,80069,pz_0182,2
140005,62872,pz_0185,1
46604,18626,pz_0210,2
190634,1235,pz_0294,1
39238,44988,pz_0094,2
102560,30049,pz_0355,1
161216,11737,pz_0040,2
80509,1236,pz_0036,2
142332,50674,pz_0188,2
93557,26855,pz_0052,
166097,77362,pz_0092,1
36391,69336,pz_0261,1
21331,54321,pz_0341,2
114192,79985,pz_0130,1
57271,22248,pz_0253,1
52355,34150,pz_0274,4
152111,42442,pz_0056,1
109224,81751,pz_0270,2
91842,26693,pz_0282,1
5882,46451,pz_0141,
146495,2029,pz_0161,2
157765,65626,pz_0250,2
125009,6181,pz_0262,2
140291,82716,pz_0026,2
172728,63225,pz_0236,1
172941,78353,pz_0302,2
178398,27866,pz_0001,2
37196,40046,pz_0101,1
4634,55886,pz_0002,1
97028,56259,pz_0067,1
170467,66116,pz_0202,1
177817,30461,pz_0330,1
139965,68093,pz_0057,3
160323,83929,pz_0383,1
78452,59835,pz_0283,1
180965,65963,pz_0058,1
116379,55236,pz_0357,1
57815,6473,pz_0281,1
30297,70306,pz_0156,1
121091,20968,pz_0087,1
67855,1177,pz_0240,1
4831,13688,pz_0278,1
79680,50428,pz_0067,2
182647,5598,pz_0009,3
178713,24489,pz_0054,2
141296,20362,pz_0043,1
188736,5323,pz_0317,1
126010,63265,pz_0042,2
86453,69142,pz_0103,1
122273,58368,pz_0098,1
142020,11747,pz_0073,3
153014,331,pz_0004,1
130712,44472,pz_0050,1
131778,18053,pz_0335,1
135396,65245,pz_0112,4
91288,68348,pz_0174,2
90441,2976,pz_0102,2
133022,72094,pz_0091,4
69605,11201,pz_0363,1
120697,7453,pz_0258,2
143628,79769,,3
43530,60041,pz_0275,1
143422,82101,pz_0023,1
17025,76379,pz_0146,3
172565,37298,pz_0184,1
104755,74445,pz_0103,1
52990,82136,pz_0244,2
63640,9259,pz_0010,1
36144,49489,pz_0101,2
25429,40221,pz_0009,2
65296,47396,pz_0339,2
159133,60846,pz_0306,1
180832,71131,pz_0063,3
187038,70701,pz_0275,1
49839,55329,pz_0122,3
8419,82475,pz_0121,1
116125,10566,pz_0006,1
6590,1797,pz_0178,1
61565,41650,pz_0073,1
70720,71990,pz_0048,1
182574,31649,pz_0307,1
53964,57128,pz_0043,2
154587,78352,pz_0213,2
119088,23837,pz_0009,1
40879,11528,pz_0046,2
161194,24316,pz_0180,3
106265,458,pz_0182,1
179297,59860,pz_0134,2
188301,74630,pz_0190,3
154286,5343,pz_0205,3
52060,34823,pz_0220,2
189725,3734,pz_0098,1
124484,56710,pz_0207,2
69197,48235,pz_0041,2
116054,35949,pz_0283,2
170384,79157,pz_0075,3
73895,23702,pz_0112,2
61488,16620,pz_0224,3
137853,70190,pz_0248,3
155407,45224,pz_0169,1
34919,5967,pz_0091,2
112452,69001,pz_0267,1
132145,47040,pz_0132,2
175630,18803,pz_0112,1
153836,51759,pz_0070,2
78449,52020,pz_0209,1
67292,59339,pz_0164,2
110546,70052,pz_0219,2
25171,37064,pz_0042,1
144000,30933,pz_0264,1
104270,4312,pz_0331,1
86564,74212,pz_0346,2
43042,65480,pz_0373,1
27398,45587,pz_0144,2
160718,26910,pz_0284,1
53466,64632,pz_0113,1
76016,39777,pz_0214,2
144471,65694,pz_0344,1
174796,7278,pz_0335,2
2939,69162,pz_0163,1
151566,19409,pz_0003,1
107196,23608,pz_0195,1
119790,24456,pz_0066,1
10464,66385,pz_0145,1
184850,31387,pz_0081,2
178645,35746,pz_0127,2
21279,30923,pz_0112,1
155512,12439,pz_0079,1
82217,45150,pz_0356,2
69039,35408,pz_0369,4
177278,3411,pz_0049,1
172655,77423,pz_0033,2
181879,54656,pz_0241,2
153807,66045,pz_0219,1
58239,81259,pz_0186,1
111764,25860,pz_0156,1
96009,55185,pz_0272,2
9964,46583,pz_0364,1
5500,24705,pz_0027,3
124225,69910,pz_0138,1
117554,54309,pz_0344,2
17623,34259,pz_0009,1
8210,62062,pz_0386,1
74881,2230,pz_0033,1
64118,43851,pz_0314,2
41552,79168,pz_0093,3
62718,42349,pz_0157,4
154837,64030,pz_0251,1
64563,34537,pz_0360,1
6346,21964,pz_0062,3
182353,14459,pz_0308,2
161060,34527,pz_0187,2
32282,64459,pz_0207,1
86335,23764,pz_0267,1
116807,65444,pz_0074,1
187209,34089,pz_0241,1
53765,81398,pz_0058,1
56534,65609,pz_0134,1
29096,52965,pz_0106,1
167758,42069,pz_0250,4
159384,33055,pz_0127,1
93574,5884,pz_0152,3
53881,35286,pz_0206,1
84665,81243,pz_0051,2
56620,30074,pz_0342,2
117284,82177,pz_0070,1
4046,70247,pz_0281,2
84341,5570,pz_0052,2
127943,52811,pz_0050,2
21445,38426,pz_0203,4
102972,75756,pz_0157,1
167260,15992,pz_0272,1
125319,13648,pz_0196,2
15431,25990,pz_0208,2
56212,18203,pz_0269,2
149617,25379,pz_0013,1
11827,16125,pz_0057,2
7904,41248,pz_0373,1
168075,35706,pz_0297,2
88769,30646,pz_0314,1
99323,80796,pz_0134,1
28549,34254,pz_0303,1
2554,7490,pz_0387,1
120391,58480,pz_0082,1
58765,80524,pz_0281,1
66023,66130,pz_0259,1
46660,82106,pz_0070,1
150439,51019,pz_0054,1
189376,83834,pz_0321,1
164306,78253,pz_0349,2
52153,78587,pz_0094,2
143657,66711,pz_0216,1
27993,54945,pz_0158,3
56075,70811,pz_0212,1
170238,15562,pz_0150,4
31512,42596,pz_0012,4
99639,40430,pz_0240,1
174597,51031,pz_0211,1
69917,83735,pz_0218,2
194262,75840,pz_0359,2
42662,37605,pz_0142,1
57408,12119,pz_0061,1
95135,15863,pz_0148,1
28988,75704,pz_0208,1
31744,52025,pz_0118,1
34936,33426,pz_0057,1
20083,24567,pz_0194,1
64029,67406,pz_0219,1
11382,71284,pz_0251,1
66916,65148,pz_0339,1
174071,48333,pz_0266,2
178933,23451,pz_0017,1
41231,73270,pz_0167,2
144897,10466,pz_0056,1
169543,77925,pz_0062,1
102167,58847,pz_0154,1
128511,32625,pz_0159,1
182973,33470,pz_0109,2
97862,77697,pz_0074,1
181010,14694,pz_0107,1
6695,3043,pz_0054,4
66694,62007,pz_0243,1
125888,23562,pz_0032,1
184799,2902,pz_0344,1
13435,80308,pz_0179,1
11041,13752,pz_0075,1
70118,20763,pz_0275,2
3315,22016,pz_0135,1
179570,78047,pz_0368,1
114628,35958,pz_0035,2
101659,7504,pz_0296,4
35855,78602,pz_0183,1
85880,26874,pz_0301,2
32897,58883,pz_0295,2
88360,68188,pz_0250,2
85266,82847,pz_0168,1
152593,22746,pz_0333,3
108171,41594,pz_0278,1
120762,12207,pz_0354,2
170719,81258,pz_0130,4
113998,19863,pz_0168,1
193366,58158,pz_0319,1
39539,58106,pz_0282,1
108780,10308,pz_0023,1
9397,6855,pz_0055,1
112574,72792,pz_0052,1
146668,30765,pz_0184,1
16954,72364,pz_0153,1
9725,5700,pz_0022,1
73161,16418,pz_0153,1
192202,68093,pz_0026,2
160549,48001,pz_0200,2
69806,17996,pz_0238,2
99708,45725,pz_0125,1
167564,73039,pz_0057,4
83118,76626,pz_0081,1
149185,1503,pz_0283,2
126494,85310,pz_0033,1
72020,70634,pz_0002,1
38734,32520,pz_0200,1
77301,75740,pz_0132,1
185426,27723,pz_0305,2
114175,55576,pz_0082,1
148796,13623,pz_0234,2
168627,52704,pz_0364,1
25513,50706,pz_0356,1
18599,41900,pz_0037,4
91280,69309,pz_0201,1
133350,31067,pz_0380,2
104172,13722,pz_0104,2
193195,62266,pz_0130,2
101206,79261,pz_0148,2
52490,32694,pz_0021,1
36164,80396,pz_0159,2
28830,76153,pz_0279,3
55672,1952,pz_0097,1
35041,58619,pz_0216,1
103227,11946,pz_0245,1
123286,61602,pz_0197,1
35533,72096,pz_0211,2
92125,46088,pz_0320,3
15676,81731,pz_0360,1
26173,15888,pz_0384,2
103502,67297,pz_0173,2
54596,83628,pz_0053,1
97562,75794,pz_0170,1
193613,66854,pz_0295,3
8056,659,pz_0178,1
175130,62456,pz_0125,1
102390,69783,pz_0287,2
161769,31165,pz_0168,4
158045,75323,pz_0383,1
125855,24212,pz_0041,2
133366,84580,pz_0046,2
193375,2366,pz_0073,1
139718,64469,pz_0014,1
141674,56887,pz_0232,1
178561,19129,pz_0293,2
17942,57328,pz_0065,1
53783,17274,pz_0074,1
180138,46227,pz_0387,
34979,65642,pz_0346,1
140562,51633,pz_0175,2
126817,84440,pz_0059,1
35425,69240,pz_0220,2
126054,56821,pz_0150,1
176408,40949,pz_0080,2
21179,7870,pz_0075,1
59346,40686,pz_0325,1
35628,36748,pz_0072,1
71446,2534,pz_0336,2
152899,67935,pz_0054,1
154513,3160,pz_0299,1
156339,80242,pz_0387,2
170968,44394,pz_0005,2
84603,79957,pz_0207,1
68887,58561,pz_0249,2
67112,82212,pz_0324,1
117221,56687,pz_0328,4
130929,81077,pz_0245,1
1086,57589,pz_0060,2
20734,46878,pz_0215,2
167362,43861,pz_0237,1
94535,53735,pz_0128,2
16389,17881,pz_0157,1
167516,17888,pz_0264,1
117415,17260,pz_0215,1
161469,24415,pz_0017,2
34065,67118,pz_0187,2
178266,69243,pz_0030,1
25088,33942,pz_0286,1
26977,73310,pz_0011,1
80646,9376,pz_0037,1
9699,4055,pz_0322,2
3717,61733,pz_0155,2
181881,11739,pz_0323,2
192000,384,pz_0019,1
56631,19256,pz_0353,1
81278,68914,pz_0032,1
96127,24950,pz_0025,4
31676,253,pz_0144,2
141636,26881,pz_0114,2
47500,75845,pz_0052,1
20532,82700,pz_0118,1
117378,47727,pz_0380,1
124589,30076,pz_0110,1
94517,29626,pz_0312,1
137353,52110,pz_0170,1
26325,84064,pz_0388,2
78578,1000,pz_0322,1
89924,73279,pz_0183,2
159020,28034,pz_0179,1
63163,22857,pz_0373,2
134656,18103,pz_0226,1
188719,72853,pz_0127,3
163935,75494,pz_0084,1
110302,72715,pz_0101,1
114328,48943,pz_0113,2
44797,70381,pz_0307,2
148006,34880,pz_0265,1
85888,44371,pz_0260,3
133597,13229,pz_0265,1
28825,51634,pz_0349,1
36685,47029,pz_0339,1
38905,45692,pz_0053,2
39030,40029,pz_0032,1
42316,68941,pz_0280,3
29305,37263,pz_0376,1
194040,40258,pz_0124,1
71480,67596,pz_0023,1
14706,81955,pz_0338,4
86650,13491,pz_0220,3
107087,7720,pz_0292,2
134114,32457,pz_0300,1
55947,25511,pz_0252,1
33400,78415,pz_0252,2
120848,15977,pz_0324,2
13994,76098,pz_0323,1
120293,78019,pz_0144,4
177602,52747,pz_0265,1
56236,37137,pz_0278,1
75647,46823,pz_0094,4
162615,35477,pz_0049,2
98872,21849,pz_0039,1
167557,53042,,1
153762,4909,pz_0157,1
74203,8669,pz_0364,1
163515,26399,pz_0381,1
156989,72691,pz_0260,1
21241,6883,pz_0039,3
5087,83210,pz_0216,2
26370,17589,pz_0202,2
121863,30192,pz_0236,1
157807,81332,pz_0151,1
37552,8116,pz_0045,1
18801,42996,pz_0146,1
80916,68684,pz_0006,2
41651,77722,pz_0009,2
126327,59192,pz_0180,3
171473,30517,pz_0203,1
18126,59382,pz_0123,1
32135,46834,pz_0343,
99303,18721,pz_0112,1
98643,22624,pz_0003,1
96414,37090,pz_0263,2
164540,21420,pz_0360,1
20644,78773,pz_0302,1
16432,29653,pz_0120,2
167891,22456,pz_0191,1
81136,27984,pz_0239,1
117663,49535,pz_0387,1
102750,55873,pz_0371,1
21134,76904,pz_0386,2
15930,58124,pz_0017,1
156439,24934,pz_0102,2
160045,55411,pz_0145,2
174861,81245,pz_0266,1
117484,3357,pz_0036,4
143468,58737,pz_0232,4
156307,33525,pz_0025,1
50532,69362,pz_0142,2
76854,60125,pz_0359,2
184822,18721,pz_0268,1
84505,73722,pz_0020,1
157103,1665,pz_0025,1
32218,72531,pz_0361,2
110916,60797,pz_0085,1
77342,59644,pz_0374,1
84296,60706,pz_0259,1
23437,37219,pz_0158,1
127798,76411,pz_0090,2
160154,38168,pz_0332,1
131353,55946,pz_0268,2
136755,75079,pz_0012,1
164496,20609,pz_0251,1
103552,45730,pz_0002,1
154347,19821,pz_0367,1
80181,78604,pz_0096,1
194104,44353,pz_0024,1
92276,14182,pz_0074,1
89086,38844,pz_0026,2
104461,63554,pz_0274,1
130501,60106,pz_0276,2
99989,20952,pz_0181,2
50533,50796,pz_0080,1
97783,7963,pz_0259,2
69639,76034,pz_0145,1
122361,26556,pz_0065,1
180747,67222,pz_0371,2
38827,72273,pz_0308,1
72664,52526,pz_0096,1
98063,12114,pz_0366,2
163717,79689,pz_0149,1
7728,5338,pz_0179,2
189539,77987,pz_0015,1
187152,12381,pz_0269,1
171004,22615,pz_0065,3
123804,55680,pz_0009,2
161276,61628,pz_0199,3
134219,39848,pz_0142,2
88414,25618,pz_0387,2
145443,6877,pz_0294,4
24128,82341,pz_0112,1
24025,75947,,1
86007,37152,pz_0187,2
2652,49063,pz_0225,1
43595,7622,pz_0038,1
44181,73066,pz_0174,3
107558,17769,pz_0250,2
146881,44326,pz_0171,2
111669,54897,pz_0282,2
68407,47476,pz_0232,3
167994,44198,pz_0147,4
55829,70245,pz_0316,1
65732,50037,pz_0324,1
62749,62749,pz_0380,1
126683,27044,pz_0333,1
87217,38172,pz_0156,1
180755,76238,pz_0116,1
137149,51860,pz_0004,1
99153,81281,pz_0023,2
69083,8565,pz_0380,1
118268,20576,pz_0082,4
90572,28851,pz_0113,1
170590,47776,pz_0119,1
146405,82770,pz_0298,1
157597,37107,pz_0338,2
39538,80209,pz_0317,3
179949,26729,pz_0168,2
109177,58079,pz_0218,3
98847,22944,pz_0207,1
167065,11004,pz_0022,2
105891,3410,pz_0030,3
29291,68662,pz_0229,2
193803,60088,pz_0055,-1
85723,26593,pz_0385,1
133427,70072,pz_0317,2
150969,31075,pz_0036,3
63657,69948,pz_0054,1
144167,63103,pz_0147,2
14400,281,pz_0171,1
73055,40407,pz_0222,1
129266,66449,pz_0267,2
126602,77853,pz_0207,4
106089,62961,pz_0323,2
12383,21993,pz_0325,2
106900,23102,pz_0160,2
57050,38762,pz_0282,3
186687,12691,pz_0193,1
49636,72638,pz_0045,1
122084,30349,pz_0209,2
110235,14264,pz_0100,1
115876,61360,pz_0266,1
48347,14255,pz_0305,2
90154,66499,pz_0111,1
44276,40662,pz_0001,2
147158,42850,pz_0308,2
145400,22308,pz_0118,2
66806,83338,pz_0163,1
78657,42650,pz_0168,1
70845,36705,pz_0123,3
165970,35200,pz_0164,1
163857,26760,pz_0210,2
64422,47578,pz_0128,2
86622,5410,pz_0242,3
77580,9476,pz_0079,1
147162,72348,pz_0080,1
146757,54513,pz_0273,1
180274,46147,pz_0190,2
8607,8923,pz_0205,1
59543,23244,pz_0271,3
48945,66735,pz_0099,1
148463,29152,pz_0301,2
2135,77232,pz_0048,1
93961,63109,pz_0132,4
174045,51906,pz_0382,2
59774,82779,pz_0183,1
107854,26338,pz_0101,3
187289,75156,pz_0296,4
90192,61000,pz_0138,1
138891,35805,pz_0279,1
25433,4048,pz_0140,2
129318,10410,pz_0140,1
139967,84392,pz_0207,1
41061,56792,pz_0100,1
148157,38356,pz_0234,1
191259,42221,pz_0018,3
59688,52759,pz_0005,2
5216,31818,pz_0334,4
121997,61876,pz_0093,1
156732,27972,pz_0354,2
23731,52580,pz_0216,1
98624,78842,pz_0299,3
33475,37121,pz_0186,1
19372,28655,pz_0212,3
31749,53603,pz_0343,1
171904,43959,pz_0251,1
169680,11997,pz_0027,1
166660,8799,pz_0040,3
193316,74657,pz_0035,4
77408,80775,pz_0358,2
4494,50325,pz_0332,2
12424,63068,pz_0089,1
127481,64706,pz_0047,1
144321,23408,pz_0377,1
58679,81640,pz_0316,2
137673,27913,pz_0342,1
194168,70637,pz_0244,1
170396,33505,pz_0169,1
79000,34539,pz_0133,4
156718,18867,pz_0068,1
76472,5607,pz_0072,1
193072,77875,pz_0323,1
87376,33424,pz_0181,2
190221,34856,pz_0352,1
113512,48741,pz_0314,1
188376,73443,pz_0095,2
67688,16249,pz_0329,2
64014,28595,pz_0147,
173229,61963,pz_0344,2
52272,45309,pz_0116,1
127318,53881,pz_0349,2
73464,58503,pz_0327,2
138934,47261,pz_0178,2
138118,44327,pz_0048,2
68326,25085,pz_0134,2
74297,47367,pz_0359,3
45238,56224,pz_0316,1
484,76423,pz_0006,1
105515,23339,pz_0330,1
170542,62401,pz_0125,2
18586,67305,pz_0167,1
131369,11698,pz_0151,1
38593,82818,pz_0120,3
192909,29672,pz_0038,1
103311,10821,pz_0373,1
112042,40923,pz_0386,1
110296,36556,pz_0293,2
28695,32662,pz_0196,1
56779,57441,pz_0231,4
108788,48272,pz_0380,1
115227,17578,pz_0110,2
172189,35408,pz_0156,1
76444,79616,pz_0178,1
161221,21193,pz_0227,2
134131,59882,pz_0269,1
139192,82811,pz_0321,2
135493,57372,pz_0082,1
164458,17924,pz_0212,3
5122,70822,pz_0369,2
152,62389,pz_0167,1
181047,31510,pz_0009,1
154577,33023,pz_0193,1
100119,73471,pz_0085,1
175349,79018,pz_0251,3
164466,1496,pz_0160,2
75805,14253,pz_0288,1
24398,65094,pz_0324,1
43512,57735,pz_0383,3
161637,60010,pz_0162,1
103958,9404,pz_0159,1
90821,17876,pz_0355,2
79669,48822,pz_0101,1
55408,2452,pz_0341,1
118908,42592,pz_0300,1
30945,75526,pz_0098,2
91409,49561,pz_0323,2
166567,64062,pz_0162,3
96857,46043,pz_0153,3
88590,81517,pz_0160,1
66589,52099,,1
65260,75531,pz_0299,1
48194,65282,pz_0241,1
23741,7721,pz_0104,1
40086,35166,pz_0008,2
127638,40226,pz_0066,1
123717,2708,pz_0065,4
167875,50837,pz_0313,1
87638,21345,pz_0043,1
102456,5958,pz_0273,1
97673,50509,pz_0345,2
80900,10078,pz_0047,1
78311,12862,pz_0192,2
76606,59494,pz_0352,1
163245,63537,pz_0018,1
61189,60973,pz_0382,2
29964,70883,pz_0057,1
166851,71947,pz_0383,2
97429,11385,pz_0260,1
30704,78472,pz_0086,1
160524,70861,pz_0261,1
421,46452,pz_0278,2
53087,76323,pz_0200,2
153832,19666,pz_0163,1
184637,65210,pz_0036,2
141173,47906,pz_0245,2
70166,26056,pz_0250,2
167502,80868,pz_0175,1
84983,17143,pz_0256,2
67700,61155,pz_0260,1
91234,50914,pz_0271,1
98472,51572,pz_0097,1
129980,72949,pz_0039,1
77451,39206,pz_0384,1
135941,83955,pz_0099,3
185266,81320,pz_0129,1
46116,78324,pz_0264,1
79102,66118,pz_0226,1
164996,40991,pz_0128,3
44940,4988,pz_0047,1
106367,64148,pz_0003,1
112774,36894,pz_0078,3
10338,24424,pz_0122,1
109882,20328,pz_0220,1
150336,75446,,1
152842,10036,pz_0175,2
137138,14881,pz_0047,1
99611,21657,pz_0032,1
136580,84464,pz_0357,3
84667,9416,pz_0176,2
104891,54727,pz_0150,2
159183,73136,pz_0035,2
49988,84689,pz_0038,2
82106,55178,pz_0257,1
185559,79761,pz_0201,1
90012,62436,pz_0108,1
20492,20600,pz_0032,1
150454,33406,pz_0317,4
93287,17041,pz_0351,1
184225,24981,pz_0327,1
140986,51848,pz_0215,1
179388,5103,pz_0127,1
98009,54434,pz_0044,1
147947,2849,pz_0386,1
101240,35736,pz_0342,3
7518,14300,pz_0108,1
88755,49489,pz_0095,1
86362,34597,pz_0189,2
39115,62525,pz_0271,1
176403,75140,pz_0045,2
157701,70596,pz_0354,1
173440,54580,pz_0288,4
147514,80832,pz_0120,2
1699,50162,pz_0375,1
143920,76008,pz_0189,2
160504,46599,pz_0192,1
78371,25311,pz_0002,1
20089,12276,pz_0316,1
164449,15878,pz_0373,2
119028,68621,pz_0004,1
155596,28498,pz_0294,1
32192,22246,pz_0197,1
53042,43752,pz_0272,3
125473,5662,pz_0092,2
71373,45702,pz_0288,1
63328,30880,pz_0349,
33048,26456,pz_0298,1
11383,51720,pz_0085,1
119330,3918,pz_0243,
134770,67220,pz_0220,1
184969,71422,pz_0025,1
51409,8152,pz_0384,1
92339,17085,pz_0171,1
7958,3091,pz_0294,1
67409,53544,pz_0133,2
141863,6748,pz_0178,2
138423,852,pz_0076,2
167889,55595,pz_0243,2
49429,26841,pz_0047,2
23883,81626,pz_0164,2
124802,71779,pz_0026,2
126700,75798,pz_0248,2
148079,53790,pz_0377,1
187572,45222,pz_0324,1
20059,28094,pz_0071,3
154717,62749,pz_0244,1
190524,64374,pz_0041,2
48627,36679,pz_0060,2
133793,15269,pz_0033,1
50579,64709,pz_0019,2
1130,33628,pz_0169,3
3416,82741,pz_0113,3
110641,71861,pz_0344,2
90461,53591,pz_0180,1
49400,355,pz_0279,2
74822,72600,pz_0370,1
141842,51619,pz_0039,3
120714,60884,pz_0230,2
186076,53658,pz_0058,4
86421,37538,pz_0158,3
159862,41659,pz_0163,1
127613,27164,pz_0353,2
124567,4874,pz_0222,1
46371,18796,pz_0148,4
65513,31573,pz_0369,1
19069,11548,pz_0363,
171589,60665,pz_0031,2
162089,45892,pz_0159,3
68751,10775,pz_0316,1
12938,40601,pz_0296,1
82278,70966,pz_0360,2
71980,60050,pz_0337,2
17646,49857,pz_0324,1
131305,56431,pz_0183,1
58549,60284,pz_0294,3
145405,67471,pz_0166,1
80303,53418,pz_0301,2
112702,84968,pz_0311,3
43635,45192,pz_0217,1
157468,70479,pz_0155,3
142865,48949,pz_0353,1
75011,76820,pz_0188,3
102607,79542,pz_0030,1
136467,55556,pz_0115,1
5846,52349,pz_0187,2
147867,32866,pz_0210,4
1480,28549,pz_0148,1
93140,8536,pz_0132,4
32207,40654,pz_0170,2
171526,27082,pz_0132,3
98394,42281,pz_0080,1
104345,10347,pz_0177,1
62255,931,pz_0322,1
27083,59966,pz_0149,2
35535,72284,pz_0199,3
152645,46214,,2
141456,72212,pz_0113,1
51178,23069,pz_0173,1
156660,32053,pz_0075,4
118821,898,pz_0015,1
191182,48340,pz_0184,3
135434,38122,pz_0092,2
129015,73295,pz_0313,1
68595,70771,pz_0341,2
133844,10416,pz_0094,1
81945,71050,pz_0339,2
167147,8790,pz_0331,1
161583,16726,pz_0386,1
155500,12074,pz_0335,1
52134,74095,pz_0027,1
112806,52153,pz_0160,1
177532,77416,pz_0084,2
101060,45468,pz_0265,1
141237,50101,pz_0212,1
145119,62148,pz_0219,3
182165,65095,pz_0367,1
20604,19978,pz_0327,3
3165,11523,pz_0269,4
103224,75291,pz_0371,4
3307,3647,pz_0078,2
24654,65160,pz_0178,1
75459,32371,pz_0105,1
180736,12549,pz_0021,2
170565,64312,pz_0129,3
23181,20755,pz_0153,1
47744,19810,pz_0337,1
185073,31440,pz_0277,1
56889,41066,pz_0144,3
150910,28598,pz_0052,1
155344,4938,pz_0071,1
